user-id,user-age,user-gender,user-nationality,user-knowledge,user-loyalty,user-loan,user-income,user-savings,user-properties,user-riskAversion,user-marital,user-dependents,user-pension,product-type,product-risk,product-term,product-yield,transaction-id,year,month,score
ID600,57,male,local,low,new,no,16998,201891,3,high,married,1,5148396,etf,low,10,low,T5239,2015,5,0.6837534887320912
ID601,26,male,local,low,new,no,5043,62482,0,low,married,0,384435,etf,high,5,high,T5240,2019,7,0.9017857206192302
ID601,26,male,local,low,new,no,5043,62482,0,low,married,0,384435,bond,high,10,high,T5241,2018,8,0.5101438511211872
ID602,33,male,local,high,new,no,7947,79175,1,low,married,0,445008,stock,low,10,low,T5242,2017,4,0.6035232318798024
ID602,33,male,local,high,new,no,7947,79175,1,low,married,0,445008,bond,high,10,high,T5243,2018,8,0.9529760154036719
ID603,33,female,local,low,sporadic,no,7213,68956,0,low,married,0,991404,etf,high,5,high,T5244,2017,8,0.6010793789764797
ID603,33,female,local,low,sporadic,no,7213,68956,0,low,married,0,991404,etf,high,1,high,T5245,2018,2,0.567227091872434
ID603,33,female,local,low,sporadic,no,7213,68956,0,low,married,0,991404,etf,medium,5,medium,T5246,2015,3,0.6171425627394836
ID605,43,female,foreign,low,new,no,12290,129371,1,high,single,0,5500,etf,high,30,high,T5247,2016,2,0.0
ID605,43,female,foreign,low,new,no,12290,129371,1,high,single,0,5500,etf,low,10,low,T5248,2018,10,0.8657613049608188
ID605,43,female,foreign,low,new,no,12290,129371,1,high,single,0,5500,etf,low,5,low,T5249,2017,9,0.5208549670342238
ID606,32,female,foreign,low,sporadic,no,7135,84469,1,low,married,4,1165725,bond,medium,20,medium,T5250,2017,8,0.07393349615383427
ID607,53,female,local,low,new,no,16584,155166,4,high,married,1,10412128,stock,medium,30,medium,T5251,2018,9,0.821078013035419
ID610,41,female,foreign,low,new,no,10647,75786,2,high,married,5,1833620,etf,medium,20,medium,T5255,2016,3,0.7864669591379261
ID611,42,female,local,low,sporadic,no,10996,102260,1,high,single,0,1326675,bond,low,1,low,T5256,2015,9,0.8854311730236702
ID611,42,female,local,low,sporadic,no,10996,102260,1,high,single,0,1326675,bond,low,1,low,T5257,2019,4,0.8038346991661001
ID611,42,female,local,low,sporadic,no,10996,102260,1,high,single,0,1326675,etf,low,20,low,T5258,2018,2,0.5608103578648325
ID612,29,male,local,low,new,yes,6121,61835,3,low,married,2,662352,stock,low,10,low,T5259,2017,8,0.8154309810061865
ID612,29,male,local,low,new,yes,6121,61835,3,low,married,2,662352,stock,low,20,low,T5260,2015,8,0.6219806184922878
ID612,29,male,local,low,new,yes,6121,61835,3,low,married,2,662352,stock,low,20,low,T5261,2015,8,0.15206655085230697
ID612,29,male,local,low,new,yes,6121,61835,3,low,married,2,662352,stock,high,10,high,T5262,2019,8,0.7479641326454093
ID612,29,male,local,low,new,yes,6121,61835,3,low,married,2,662352,bond,medium,20,medium,T5263,2018,8,0.01325668539846886
ID612,29,male,local,low,new,yes,6121,61835,3,low,married,2,662352,etf,high,1,high,T5264,2019,6,0.2954292470955972
ID613,44,male,local,low,sporadic,no,12299,120182,1,high,married,2,6431996,etf,low,10,low,T5265,2019,11,0.0
ID613,44,male,local,low,sporadic,no,12299,120182,1,high,married,2,6431996,bond,low,1,low,T5266,2016,11,0.6230890046125915
ID613,44,male,local,low,sporadic,no,12299,120182,1,high,married,2,6431996,etf,high,30,high,T5267,2018,9,0.16530744964869132
ID613,44,male,local,low,sporadic,no,12299,120182,1,high,married,2,6431996,etf,high,20,high,T5268,2018,2,0.9133511926325857
ID615,39,male,local,medium,new,no,9578,40021,2,low,divorced,1,2936484,etf,low,10,low,T5270,2018,8,0.5941811357171051
ID615,39,male,local,medium,new,no,9578,40021,2,low,divorced,1,2936484,stock,medium,30,medium,T5271,2018,7,0.695851739845583
ID615,39,male,local,medium,new,no,9578,40021,2,low,divorced,1,2936484,etf,high,10,high,T5272,2019,8,0.15947814957502238
ID616,37,male,local,low,new,no,8981,83727,0,low,married,1,2196128,bond,medium,30,medium,T5273,2018,6,0.06327620149318391
ID616,37,male,local,low,new,no,8981,83727,0,low,married,1,2196128,stock,low,10,low,T5274,2019,7,0.11617781299950625
ID617,41,female,local,medium,new,no,9892,110165,0,high,single,0,2430280,bond,low,1,low,T5275,2016,5,0.7398508699516846
ID617,41,female,local,medium,new,no,9892,110165,0,high,single,0,2430280,etf,high,1,high,T5276,2019,3,0.24585830840283146
ID618,42,female,foreign,low,new,yes,11136,70256,2,high,married,0,1780632,etf,low,10,low,T5277,2016,6,0.5717185262713204
ID618,42,female,foreign,low,new,yes,11136,70256,2,high,married,0,1780632,etf,low,10,low,T5278,2018,8,0.7064548113120319
ID619,45,female,local,low,new,no,11819,75556,0,high,married,0,5791080,etf,high,5,high,T5279,2018,8,0.0
ID619,45,female,local,low,new,no,11819,75556,0,high,married,0,5791080,stock,medium,10,medium,T5280,2018,7,0.805304073394581
ID619,45,female,local,low,new,no,11819,75556,0,high,married,0,5791080,etf,high,10,high,T5281,2015,8,0.23865651801093124
ID619,45,female,local,low,new,no,11819,75556,0,high,married,0,5791080,bond,high,10,high,T5282,2019,4,0.5192965467589544
ID619,45,female,local,low,new,no,11819,75556,0,high,married,0,5791080,etf,medium,5,medium,T5283,2016,2,0.25926059679710306
ID619,45,female,local,low,new,no,11819,75556,0,high,married,0,5791080,stock,high,20,high,T5284,2018,4,0.21206945192515314
ID620,27,male,local,low,long-term,yes,4579,24290,2,low,married,6,488820,bond,medium,10,medium,T5285,2018,3,0.01367834733839668
ID620,27,male,local,low,long-term,yes,4579,24290,2,low,married,6,488820,etf,high,1,high,T5286,2018,8,0.2702248510595969
ID620,27,male,local,low,long-term,yes,4579,24290,2,low,married,6,488820,bond,low,1,low,T5287,2017,2,0.8309552209472276
ID620,27,male,local,low,long-term,yes,4579,24290,2,low,married,6,488820,etf,high,1,high,T5288,2018,6,0.2361553360245538
ID621,25,female,local,low,new,yes,5109,62326,0,low,single,2,316928,etf,low,30,low,T5289,2017,8,0.6465540451286612
ID621,25,female,local,low,new,yes,5109,62326,0,low,single,2,316928,etf,low,10,low,T5290,2018,6,0.29806256019079136
ID621,25,female,local,low,new,yes,5109,62326,0,low,single,2,316928,stock,medium,1,medium,T5291,2017,10,0.5858366175283853
ID621,25,female,local,low,new,yes,5109,62326,0,low,single,2,316928,stock,low,10,low,T5292,2018,12,0.5119841061089874
ID621,25,female,local,low,new,yes,5109,62326,0,low,single,2,316928,etf,medium,1,medium,T5293,2015,11,0.6853483826142651
ID622,39,female,local,low,sporadic,no,9254,52364,1,low,married,0,3796848,etf,high,5,high,T5294,2019,11,0.6861616692225466
ID622,39,female,local,low,sporadic,no,9254,52364,1,low,married,0,3796848,stock,low,1,low,T5295,2018,2,0.950836015284875
ID622,39,female,local,low,sporadic,no,9254,52364,1,low,married,0,3796848,etf,medium,30,medium,T5296,2019,7,0.7454522330661507
ID622,39,female,local,low,sporadic,no,9254,52364,1,low,married,0,3796848,etf,high,10,high,T5297,2018,7,0.5469752112480164
ID623,41,female,local,medium,new,no,10933,119948,3,high,married,0,3300380,etf,high,10,high,T5298,2016,10,0.1645861636033848
ID623,41,female,local,medium,new,no,10933,119948,3,high,married,0,3300380,etf,high,20,high,T5299,2018,4,0.5653032886272401
ID623,41,female,local,medium,new,no,10933,119948,3,high,married,0,3300380,etf,high,10,high,T5300,2018,8,0.8386548777918089
ID623,41,female,local,medium,new,no,10933,119948,3,high,married,0,3300380,bond,medium,10,medium,T5301,2016,2,0.638906755747687
ID624,34,female,local,low,sporadic,no,9715,118057,1,low,married,0,97721,etf,high,20,high,T5302,2018,8,0.0486392316546187
ID625,43,female,local,low,new,no,10893,50918,0,high,married,0,4520318,stock,low,5,low,T5303,2018,3,0.7086767065824386
ID625,43,female,local,low,new,no,10893,50918,0,high,married,0,4520318,etf,low,5,low,T5304,2015,2,0.2774728390274491
ID625,43,female,local,low,new,no,10893,50918,0,high,married,0,4520318,bond,medium,20,medium,T5305,2016,3,0.8714762202955736
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,etf,high,10,high,T5306,2019,12,0.5787740218597708
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,etf,high,10,high,T5307,2017,2,0.6406221439949141
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,etf,medium,10,medium,T5308,2018,9,0.5305635927001088
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,stock,high,1,high,T5309,2016,2,0.7778419301816722
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,bond,medium,20,medium,T5310,2017,10,0.9291700977003639
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,etf,medium,5,medium,T5311,2019,11,0.25035763234231806
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,etf,medium,20,medium,T5312,2017,1,0.5487685539722023
ID627,46,male,local,low,sporadic,yes,13097,87818,2,high,married,0,5738000,bond,low,10,low,T5313,2017,8,0.21684674284496414
ID628,32,female,local,low,new,no,7011,31167,1,low,married,0,673409,etf,low,1,low,T5314,2017,8,0.7882897703651511
ID629,44,male,foreign,low,new,no,12163,99217,1,high,married,0,3668822,bond,high,30,high,T5315,2015,9,0.7383361701896135
ID629,44,male,foreign,low,new,no,12163,99217,1,high,married,0,3668822,etf,high,5,high,T5316,2019,12,0.7713941287599125
ID630,46,female,foreign,low,long-term,no,12921,153469,2,high,married,0,3443725,etf,high,10,high,T5317,2017,9,0.6948014203514397
ID630,46,female,foreign,low,long-term,no,12921,153469,2,high,married,0,3443725,etf,low,10,low,T5318,2017,8,0.6593589078461817
ID631,36,female,local,low,sporadic,yes,9146,99630,0,low,married,1,264975,etf,medium,5,medium,T5319,2016,2,0.019244620874489637
ID635,43,female,local,low,sporadic,no,12491,114479,3,high,married,0,1847604,bond,high,10,high,T5320,2017,10,0.7149721419874413
ID635,43,female,local,low,sporadic,no,12491,114479,3,high,married,0,1847604,etf,high,30,high,T5321,2017,2,0.9846842681624735
ID636,47,male,local,low,new,no,13009,99071,2,high,single,0,2066532,etf,high,5,high,T5322,2019,2,0.0977107631667169
ID636,47,male,local,low,new,no,13009,99071,2,high,single,0,2066532,stock,high,5,high,T5323,2016,3,0.6122239833056158
ID637,43,female,local,high,new,no,12495,132119,0,high,single,0,4135890,etf,high,30,high,T5324,2016,2,0.6738102115890942
ID637,43,female,local,high,new,no,12495,132119,0,high,single,0,4135890,stock,medium,10,medium,T5325,2017,6,0.5937065408386041
ID637,43,female,local,high,new,no,12495,132119,0,high,single,0,4135890,bond,low,1,low,T5326,2018,7,0.2760413975702723
